u_id,parent_compositeterm,parent_public_id,child_compositeterm,child_public_id
"2841","place",47832,"botan garden",66911
"2841","place",47832,"fort can park",65822
"2974","famili_friend",47539,"friend",67211
"2990","monterei peninsula",47604,"surf",65617
"3082","event",46828,"christma",67025
"3360","travel",46943,"main",66704
"3360","travel",46943,"brussel",65985
"3411","most interest",48096,"explor",67263
"3429","europ",47598,"pari",65712
"3444","europ",48132,"edinburgh",67264
"3444","unit kindom",48154,"edinburgh",67264
"3500","yearphoto",47079,"jessica",67336
"3500","yearphoto",47079,"czech tour",67214
"3500","yearphoto",47079,"czech tour",67098
"3500","yearphoto",47079,"czech tour",66923
"3500","yearphoto",47079,"czech tour",66914
"3500","yearphoto",47079,"czech tour",66913
"3604","trip",48325,"franc",65546
"3646","season imag",47851,"winter",67228
"3762","famili",48224,"christma",66525
"3962","travel",48398,"trip to china",66781
"4349","photographi",47661,"portrait",65789
"4376","black_white",48201,"b_w",66649
"464","hawaii",48135,"lost set",66978
"464","hawaii",48135,"big island",65875
"4802","scene",47143,"night",67220
"4872","scene",47444,"night",66201
"5019","natur",47311,"hikarigaoka park",66973
"509","road",46959,"norwai",66688
"5186","out_about",48573,"walk",65755
"5309","holidai abroad",47664,"new zealand",67137
"5396","concert",47941,"concert photographi",66965
"5396","favorit",47937,"your favorit",66531
"5516","sky",47335,"sun",65786
"5545","person event",48651,"photo",66304
"5545","person event",48651,"bdai",65684
"5667","vacat",47259,"europ",65666
"588","natur",46963,"galapago island",65874
"588","walkabout",46964,"galapago island",65874
"5899","other set",48285,"wii",67330
"6052","natur",47907,"mallorca",67373
"6112","expedit",46898,"christma",66910
"6398","famili",47488,"christma",66313
"6749","flickr relat",48218,"moo card",67270
"6749","flickr relat",48218,"flickr stuff",66533
"6887","royston",48061,"christma",66111
"862","motion captur",47339,"christma light",66428
"908","photographi",47669,"explor",67344
"1066","flickr favorit",49021,"favorit",65988
"1160","new zealand",49143,"new year",65728
"1225","place visit",49566,"india",67241
"1316","daytrip",49557,"queen mari",65737
"1467","europ",49611,"dublin",66736
"1467","unit kingdom",49621,"dublin",66736
"1533","zoo pictur",49449,"lake superior zoo",66607
"1612","sport",49139,"go",66876
"1626","life",49948,"odd n end",65656
"1813","holidai",50471,"christma",67075
"1827","natur",49257,"sunset",67307
"2082","peac corp",48867,"pcv scan roll",66925
"2082","peac corp",48867,"pcv scan roll",66921
"2082","peac corp",48867,"pcv scan roll",66722
"2245","california",49549,"new year ev",65692
"2294","black_white",49567,"nightscap",67037
"2360","thing",49855,"holidai season",66949
"2393","place",49464,"mexico",66154
"2474","west africa",49608,"ghana",67364
"2569","place iv live",50042,"coventri",66883
"2601","famili",49633,"yule",66465
"2670","vienna",49040,"zoo",66436
"2670","vienna",49040,"wien",65680
"2670","vienna",49040,"silvest",65663
"2820","out_about",48952,"bird",67102
"3054","birthdai parti",49711,"lia birthdai",66085
"3054","birthdai parti",49711,"lia birthdai",66083
"3054","birthdai parti",49711,"lia birthdai",66077
"3054","birthdai parti",49711,"lia birthdai",66026
"3054","birthdai parti",49711,"piper birthdai",66021
"3054","misc",49696,"cell phone pic",66621
"3054","misc",49696,"pet",66022
"3054","out",49697,"columbu zoo",66114
"3054","out",49697,"circu",66070
"3054","out",49697,"camden park mai",66032
"3054","out",49697,"camden park mai",66031
"3054","vacat",49698,"washington dc",66099
"3054","vacat",49698,"myrtle beach",66074
"3054","vacat",49698,"myrtle beach",66030
"3054","vacat",49698,"myrtle beach",66028
"3054","vacat",49698,"myrtle beach",66027
"3341","place",49248,"dublin",65886
"3341","place",49248,"waterford",65784
"3341","thing",49246,"abstract",65783
"3365","franc",50143,"night",66606
"3365","franc",50143,"citi",66603
"3506","travel",48939,"namibia",67007
"3507","favourit thing",49646,"top",66984
"3733","ohio",49460,"xma",66672
"3754","all set",48897,"christma",66462
"3792","place",49755,"sevil",65602
"3848","collect",49196,"macro",66912
"3848","collect",49196,"most view",66857
"3871","camera toss",50497,"abstract",66561
"4125","model",50526,"nica",67284
"4125","model",50526,"girli",66046
"4204","live photographi",49118,"art brut",65716
"4204","live photographi",49118,"camera obscura",65653
"4204","live photographi",49118,"dresden doll",65650
"4303","wild anim",50353,"malaysia",66382
"4423","famili",49643,"martin",66713
"4448","color",49329,"green",66097
"4448","color",49329,"orang",66096
"4448","color",49329,"red",65761
"4448","color",49329,"pink",65760
"4448","natur",49328,"beach",66520
"4448","natur",49328,"flower",66450
"4448","natur",49328,"bug",66449
"4464","artwork",49071,"kaleidoscop",67169
"4645","season",49258,"winter",66837
"4690","celebr",49148,"christma",65747
"4706","au",48857,"melbourn",66824
"4840","cat",50412,"matilda",67111
"4840","cat",50412,"hazel",67110
"4840","cat",50412,"mous",67036
"4840","famili",50398,"anna",66776
"4840","famili",50398,"amelia",66771
"4840","photo effect",50393,"symmetri",67034
"4840","photo effect",50393,"kaleidoscop",67015
"4840","photo effect",50393,"amaz circl",66586
"4865","locat",49759,"vietnam",67302
"4993","north america",50407,"vancouv",66188
"511","where i live",49761,"münster",66295
"5311","pet",49812,"lexi",66237
"5311","pet",49812,"be",66233
"5311","pet",49812,"tori",66232
"5311","pet",49812,"flo",66230
"5311","photo manipul",49806,"panorama",66231
"5439","misc photo",50009,"photo booth",66819
"5595","macro",49456,"plant macro",65560
"5655","friend",49452,"lab",67041
"5897","digit art",50531,"alter imag",66581
"5897","natur",50534,"mountain",66583
"5897","natur",50534,"sunset",66582
"5897","travel",50529,"vancouv island",66686
"5897","travel",50529,"toronto",66608
"5897","travel",50529,"mountain",66583
"5897","travel",50529,"totem pole",66013
"599","natur",48983,"fish",66508
"607","travel",49718,"vienna",66400
"6094","famili",48809,"xma",65718
"6101","place",48703,"michigan",66122
"6136","natur",49414,"anim",67335
"6136","natur",49414,"plant",67334
"6299","natur",50430,"sceneri",65645
"6306","holidai",50160,"sydnei",65530
"6365","elsewher",50450,"arizona",67251
"6414","matter",48791,"christma",66424
"6414","matter",48791,"livew",65927
"6489","canada",50426,"golden",66195
"6540","famili_friend",49420,"india",67132
"6668","outsid",50304,"music instrum",66568
"6668","outsid",50304,"bird",65909
"7015","peopl portrait",49800,"famili",65812
"7021","local",49477,"dilodec",66721
"7026","peopl",50033,"christen",66953
"906","vacat",49226,"alcatraz",67113
"997","favourit",49162,"portfolio",65559
"1076","citi",50912,"copenhagen",65923
"1087","set",52365,"orton effect",67005
"1158","holidai",51383,"christma",65836
"1192","ireland",51488,"christma market",66849
"1192","ireland",51488,"swan",66848
"1192","ireland",51488,"phoenix park",65841
"1192","ireland",51488,"moon",65840
"1194","oh place youll go",51140,"disneyland",67332
"1226","india",51183,"goa",65612
"1228","best",52384,"person best",66678
"1245","fun stuff",51937,"reflect",66545
"1245","peopl",51986,"sexi",67154
"1245","place",51987,"sf",66669
"1594","disneyland",51036,"hk disneyland",66774
"1733","environ",52119,"natur",66574
"1733","environ",52119,"landscap",65619
"1733","human",52069,"me me",66714
"1733","thing",52061,"toi",65616
"1733","thing",52061,"book",65558
"1833","animalia",52082,"starl",67318
"1833","arti farti",52083,"starl",67318
"1833","arti farti",52083,"graphic art",65994
"1833","naturei crap",52034,"starl",67318
"1844","out_about",51721,"victoria christma",66344
"1973","meet",51769,"popolo",66696
"1973","not peopl",51813,"face",67389
"2075","outsid",51545,"macro shot",66341
"2104","face",51616,"self portrait",67166
"2191","flora_fauna",51992,"flower",66872
"2195","peopl",52297,"dai project",65796
"2244","travel",51564,"new york",65858
"2244","travel",51564,"atlant citi",65857
"2244","travel",51564,"washington dc",65856
"2287","wale",51273,"heron",66575
"2442","detroit",50655,"whitnei",66933
"2442","detroit",50655,"detroit peopl mover",66088
"2516","holidai",50893,"vietnam",67091
"2516","holidai",50893,"japan",67090
"2523","famili",51149,"carol",67088
"2523","famili",51149,"steve",67087
"2613","famili",51667,"christma",66192
"2641","bella italia",51253,"venic",65587
"2787","peopl",52399,"school photo",66467
"2840","me",50618,"stuff",66358
"2840","toi",50617,"barbi",66362
"2840","travel",50619,"singapor trip",66361
"2840","travel",50619,"other trip",66360
"3019","destin",51293,"getti villa",65626
"3032","be",50623,"street",65916
"3035","changhua",51340,"lukang",65675
"3035","taipei",51317,"jume museum",66073
"3162","morocco",51916,"marrakech",66407
"3162","morocco",51916,"essaouira",66218
"3349","peopl",50904,"santacon",67003
"3429","live",51020,"pari",65712
"3462","concert",51226,"manic street preacher",65740
"3462","place",51184,"oxford",66850
"3462","place",51184,"london",66571
"3462","place",51184,"bournemouth",66570
"3519","veget garden",52272,"leaf",67333
"3625","person",51576,"chri birthdai",67004
"3830","famili",52118,"our home",65776
"3871","climb",51138,"adam mexico",66560
"4025","mine",50802,"famili",66976
"4034","portrait",51258,"christma portrait",67350
"4052","natur",50692,"sky",67254
"4088","japan",52281,"tottori",66376
"4312","georgia",51112,"rose hill cemeteri",66739
"4389","friend",51012,"christma ev",66039
"4613","post process",50855,"down under challeng",65536
"4692","friend_famili",51761,"christma",66528
"4692","live music",52008,"annual",66585
"4754","best pictur",51689,"view",66355
"4754","techniqu",51686,"orton techniqu",66553
"4851","florida",52313,"christma",66393
"4899","fav",51526,"instant de",65690
"4899","fav",51526,"portrait",65681
"4899","fav",51526,"breakdanc",65678
"5006","natur photo",50891,"winter",65790
"5279","tech",51276,"screenshot",66161
"5513","favorit",52076,"peopl choic",66457
"5785","awai from home",51193,"east",65744
"5903","niec",51534,"stephani",66014
"6202","vacat",51839,"taipei",66222
"6202","vacat",51839,"winter park",65694
"6295","wide angl",51028,"nikon",67221
"6295","wide angl",51028,"interior",65630
"6313","photo",51409,"rubi",67238
"6313","photo",51409,"xma parti",66203
"6313","photo",51409,"christma dai",66194
"6491","macro photographi",50911,"macro",67281
"6635","miscellan",51042,"bird",67272
"6635","miscellan",51042,"marin",67131
"6905","famili",51791,"christma",66207
"6926","holidai",51923,"decemberchristma",66429
"7053","natur",50642,"winter wonderland",65775
"7111","just_fun",51177,"christma tree",66402
"7119","place",51354,"shropshir",66174
"766","cat",51167,"midnight",65699
"766","famili",51200,"presqu isl",65850
"814","other",51874,"thoma",66411
"890","california",50896,"mt shasta",65882
"924","assign",50661,"street portrait",67383
"924","natur",50625,"dreamscap",66327
"1024","color my world",53386,"see",67120
"1024","color my world",53386,"blue",67118
"1024","color my world",53386,"green parti",67117
"1024","color my world",53386,"think pink",67116
"1090","anim",53425,"kitti cat",66330
"1232","everyth els",54067,"first",67257
"1232","everyth els",54067,"flickr top",67121
"1232","everyth els",54067,"cell",65669
"1272","michigan",52809,"detroit peopl mover",66119
"1316","jeremi",53117,"number",65738
"1447","citi life",54197,"santa monica",66917
"1747","all set",52733,"bunni",66784
"1747","all set",52733,"hdr",66783
"1747","all set",52733,"orton techniqu",66782
"1747","all set",52733,"still life",66708
"1747","all set",52733,"flower",66707
"1747","all set",52733,"anim",66490
"1747","all set",52733,"vienna",66489
"1747","all set",52733,"black background",66148
"1747","all set",52733,"white background",66147
"1747","flora_fauna",52698,"bunni",66784
"1747","flora_fauna",52698,"flower",66707
"1747","flora_fauna",52698,"anim",66490
"1747","techniqu",52739,"hdr",66783
"1747","techniqu",52739,"orton techniqu",66782
"1747","travel",52699,"vienna",66489
"1812","photo",53863,"melbourn",66242
"1812","photo",53832,"sunshin coast",65707
"1973","newcastl",52767,"popolo",66696
"203","fun",52996,"that",66918
"2100","argentina",52861,"ushuaia",65576
"2139","china",53530,"hangzhou",66217
"2139","china",53530,"hong kong",65590
"2152","mother natur",52913,"green",66793
"2152","portrait",52912,"peopl",65664
"2180","contin",53642,"turkei",67255
"2180","contin",53642,"switzerland",66006
"2183","dc",53223,"dc museum",66332
"2183","flora",53252,"flower",66509
"2183","va",53221,"arlington",66002
"221","world",52744,"antwerpen",66710
"2371","random",53628,"woodwork",65907
"2371","random",53628,"flower",65904
"2371","random",53628,"anim",65901
"2386","famili",54184,"carter",67227
"2421","photo",52811,"deer",67049
"2421","photo",52811,"macro",65566
"2517","best shot",54090,"best pictur",66419
"2517","iron hors",53966,"best pictur",66419
"2521","love on",53548,"christma",66255
"2560","parti",52430,"ccnmtl holidai parti",67030
"2560","parti",52430,"christma",66390
"2584","grandchildren",53528,"brandon",65913
"2584","grandchildren",53528,"ashlei",65908
"2584","other creatur",53493,"primat",65911
"2584","other stuff",53488,"peopl",65915
"2621","face",54181,"self portrait",66516
"2898","personaj",53949,"mirror",66141
"2913","place",52987,"south down",65727
"3035","china",54044,"hangzhou",67156
"3037","sceneri",53960,"old school",66602
"3176","dai_life",54256,"dai",66647
"3249","california",52682,"yosemit",66549
"3316","freund",54110,"silvest",65798
"336","travel",53318,"joshua tree",66294
"3370","popular contest",53575,"toview",66423
"3426","netherland",53385,"zeeland",66618
"3440","event",52889,"xma",66337
"3450","friend_famili",53129,"holidai",66438
"3450","friend_famili",53129,"new year ev",65826
"3494","odd_end",54168,"humor",66768
"3494","photographi",54185,"decai",67300
"3494","photographi",54185,"trainspot",67298
"3494","photographi",54185,"geometri",67293
"3585","citi",54047,"night imag",66483
"3599","natur",53749,"countrysid",65592
"3614","natur",53267,"detail",66287
"3614","natur",53267,"flower",66282
"3614","place",53269,"bryce canyon nate park",66292
"3614","place",53269,"zion nate park",66291
"3614","place",53269,"california",66289
"3614","thing",53306,"forti acr fest",66290
"3614","thing",53306,"our car",66284
"3614","thing",53306,"random",66283
"3715","southeast asia",54164,"singapor",66915
"3715","southeast asia",54164,"bali",66451
"374","somewher",52651,"berlin",66452
"3824","misc",52540,"judo",66810
"3846","flower",53571,"orchid",66909
"3866","travel",53692,"grenobl",67068
"3870","famili",53406,"holidai",66792
"3878","holidai",53290,"christma",66470
"3889","odd_end",53340,"famili",66001
"389","celebr",52616,"christma",66125
"389","celebr",52616,"new year",65920
"396","misc",52990,"dive",67093
"396","misc",52990,"self portrait",67022
"396","misc",52990,"portrait",66579
"4062","random",53257,"winter",66970
"4070","friend",54288,"halloween",67112
"4070","friend",54288,"birthdai",67077
"4205","wildlif photographi",53772,"deer",66331
"4205","wildlif photographi",53772,"buffalo",65797
"4270","other",54212,"on tabl",65742
"4307","peopl",52745,"bike ride",66272
"4307","place",52701,"summer holidai",66285
"4307","place",52701,"christma",66260
"4307","place",52701,"lisbon",66108
"4344","landscap",52980,"sunset",65939
"4344","landscap",52980,"lake",65936
"4344","wildlif",52986,"bird",65940
